lib,chrs,start,stop,cos,width
results/06_tiger/lib1_MappedOn_tair10,Chr1,8533710,8533761,8533736,51
results/06_tiger/lib1_MappedOn_tair10,Chr2,1587873,1588009,1587941,136
results/06_tiger/lib1_MappedOn_tair10,Chr5,16963088,16963138,16963113,50
results/06_tiger/lib10_MappedOn_tair10,Chr1,5002166,5005687,5003926,3521
results/06_tiger/lib10_MappedOn_tair10,Chr1,16838266,16838557,16838412,291
results/06_tiger/lib10_MappedOn_tair10,Chr1,17893651,17894339,17893995,688
results/06_tiger/lib10_MappedOn_tair10,Chr2,6236991,6237302,6237147,311
results/06_tiger/lib10_MappedOn_tair10,Chr2,6637274,6637459,6637366,185
results/06_tiger/lib10_MappedOn_tair10,Chr3,6913983,6914886,6914435,903
results/06_tiger/lib10_MappedOn_tair10,Chr3,11270482,11270512,11270497,30
results/06_tiger/lib10_MappedOn_tair10,Chr4,5746060,5746361,5746210,301
results/06_tiger/lib10_MappedOn_tair10,Chr4,17804470,17805298,17804884,828
results/06_tiger/lib10_MappedOn_tair10,Chr5,3610496,3613652,3612074,3156
results/06_tiger/lib10_MappedOn_tair10,Chr5,23815867,23816113,23815990,246
results/06_tiger/lib11_MappedOn_tair10,Chr1,19550828,19551820,19551324,992
results/06_tiger/lib11_MappedOn_tair10,Chr1,26595033,26595472,26595253,439
results/06_tiger/lib11_MappedOn_tair10,Chr2,2930250,4806437,3868344,1876187
results/06_tiger/lib11_MappedOn_tair10,Chr2,16455743,16456164,16455953,421
results/06_tiger/lib11_MappedOn_tair10,Chr3,16837391,16838319,16837855,928
results/06_tiger/lib11_MappedOn_tair10,Chr3,17946476,17947068,17946772,592
results/06_tiger/lib11_MappedOn_tair10,Chr3,23182422,23182463,23182442,41
results/06_tiger/lib11_MappedOn_tair10,Chr4,6260818,6262290,6261554,1472
results/06_tiger/lib12_MappedOn_tair10,Chr1,11025233,11026032,11025633,799
results/06_tiger/lib12_MappedOn_tair10,Chr1,16441526,16443663,16442594,2137
results/06_tiger/lib12_MappedOn_tair10,Chr1,19088757,19089501,19089129,744
results/06_tiger/lib12_MappedOn_tair10,Chr3,11103253,11103721,11103487,468
results/06_tiger/lib12_MappedOn_tair10,Chr3,18458518,18458941,18458730,423
results/06_tiger/lib12_MappedOn_tair10,Chr4,5162823,5163015,5162919,192
results/06_tiger/lib12_MappedOn_tair10,Chr5,497563,497837,497700,274
results/06_tiger/lib12_MappedOn_tair10,Chr5,8775562,8777233,8776398,1671
results/06_tiger/lib12_MappedOn_tair10,Chr5,23683263,23683991,23683627,728
results/06_tiger/lib13_MappedOn_tair10,Chr1,17330406,17330642,17330524,236
results/06_tiger/lib13_MappedOn_tair10,Chr3,19171750,19173206,19172478,1456
results/06_tiger/lib13_MappedOn_tair10,Chr4,132009,132798,132403,789
results/06_tiger/lib13_MappedOn_tair10,Chr4,7274281,7274341,7274311,60
results/06_tiger/lib13_MappedOn_tair10,Chr5,15626318,15628929,15627624,2611
results/06_tiger/lib14_MappedOn_tair10,Chr1,11216884,11216990,11216937,106
results/06_tiger/lib14_MappedOn_tair10,Chr1,28928020,28928700,28928360,680
results/06_tiger/lib14_MappedOn_tair10,Chr2,1415618,1416693,1416156,1075
results/06_tiger/lib14_MappedOn_tair10,Chr2,1934124,1934378,1934251,254
results/06_tiger/lib14_MappedOn_tair10,Chr3,1223301,1223340,1223321,39
results/06_tiger/lib14_MappedOn_tair10,Chr3,4581540,4583741,4582640,2201
results/06_tiger/lib14_MappedOn_tair10,Chr3,9637197,9637259,9637228,62
results/06_tiger/lib14_MappedOn_tair10,Chr5,883155,884092,883623,937
results/06_tiger/lib14_MappedOn_tair10,Chr5,14529160,14529776,14529468,616
results/06_tiger/lib15_MappedOn_tair10,Chr1,8308186,8308193,8308190,7
results/06_tiger/lib15_MappedOn_tair10,Chr1,17554647,17560312,17557479,5665
results/06_tiger/lib15_MappedOn_tair10,Chr1,29243474,29244865,29244170,1391
